source_pdf,package_dir,kind,item,ok,layout_similarity,selected_variant,source_fidelity_score,fragmentation_score,draw_length_m,segments_total,pen_down_strokes,tiny_strokes_lt_08_mm,point_like_strokes,bounds,nc,gcode,preview_pdf,preview_svg,notes
C:\plotter_pdf\Компьютерная графика\9 вариант\3 (1).pdf,C:\plotter_pdf\Компьютерная графика\9 вариант\3 (1)_pack,drawing,pass_01,True,,a3_two_pass_clean_source,0.975412,0.905316,2.971,565,357,47,26,"0.000..167.991 x, -276.977..-80.523 y",C:\plotter_pdf\Компьютерная графика\9 вариант\3 (1)_pack\pages\pass_01.nc,C:\plotter_pdf\Компьютерная графика\9 вариант\3 (1)_pack\pages\pass_01.gcode,C:\plotter_pdf\Компьютерная графика\9 вариант\3 (1)_pack\pages\pass_01.pdf,C:\plotter_pdf\Компьютерная графика\9 вариант\3 (1)_pack\pages\pass_01.svg,scale=0.9196; clipping=True; source_cleanup=direct_pdf_svg; left_strip_removed=True; outer_border_removed=True
C:\plotter_pdf\Компьютерная графика\9 вариант\3 (1).pdf,C:\plotter_pdf\Компьютерная графика\9 вариант\3 (1)_pack,drawing,pass_02,True,,a3_two_pass_clean_source,0.975412,0.905316,4.724,1843,736,169,98,"0.000..174.731 x, -272.977..-73.358 y",C:\plotter_pdf\Компьютерная графика\9 вариант\3 (1)_pack\pages\pass_02.nc,C:\plotter_pdf\Компьютерная графика\9 вариант\3 (1)_pack\pages\pass_02.gcode,C:\plotter_pdf\Компьютерная графика\9 вариант\3 (1)_pack\pages\pass_02.pdf,C:\plotter_pdf\Компьютерная графика\9 вариант\3 (1)_pack\pages\pass_02.svg,scale=0.9196; clipping=True; source_cleanup=direct_pdf_svg; left_strip_removed=True; outer_border_removed=True; pass_02_rotated_180_for_sheet_flip=True
