source_pdf,package_dir,kind,item,ok,layout_similarity,selected_variant,source_fidelity_score,fragmentation_score,draw_length_m,segments_total,pen_down_strokes,tiny_strokes_lt_08_mm,point_like_strokes,bounds,nc,gcode,preview_pdf,preview_svg,notes
C:\plotter_pdf\Компьютерная графика\8 вариант\Переходник.pdf,C:\plotter_pdf\Компьютерная графика\8 вариант\Переходник_pack,drawing,page_01,True,0.949684,mupdf_svg_paths,0.911697,0.981494,7.207,1777,451,17,10,"0.000..180.000 x, -285.000..-5.000 y",C:\plotter_pdf\Компьютерная графика\8 вариант\Переходник_pack\pages\page_01.nc,C:\plotter_pdf\Компьютерная графика\8 вариант\Переходник_pack\pages\page_01.gcode,C:\plotter_pdf\Компьютерная графика\8 вариант\Переходник_pack\pages\page_01.pdf,C:\plotter_pdf\Компьютерная графика\8 вариант\Переходник_pack\pages\page_01.svg,variant=mupdf_svg_paths; scale=0.972991; clipping=False; source_crop_iou=0.201499; source_crop_corr=0.161898; source_cleanup=direct_pdf_svg; mupdf_svg_paths=True; kompas_source_page_fit_disabled=True; work_area_frame=full; kompas_text_reroute=True; kompas_text_lines=40; kompas_text_rendered=196; kompas_clean_bbox_scale=0.972991; clipped_segments=0
