source_pdf,package_dir,kind,item,ok,layout_similarity,selected_variant,source_fidelity_score,fragmentation_score,draw_length_m,segments_total,pen_down_strokes,tiny_strokes_lt_08_mm,point_like_strokes,bounds,nc,gcode,preview_pdf,preview_svg,notes
C:\plotter_pdf\Компьютерная графика\20 вариант\МЧ00.52.00.09 Прокладка.pdf,C:\plotter_pdf\Компьютерная графика\20 вариант\МЧ00.52.00.09 Прокладка_pack,drawing,page_01,True,0.958509,mupdf_svg_paths,0.920169,0.970619,5.688,1698,518,38,20,"0.000..180.000 x, -294.634..-15.366 y",C:\plotter_pdf\Компьютерная графика\20 вариант\МЧ00.52.00.09 Прокладка_pack\pages\page_01.nc,C:\plotter_pdf\Компьютерная графика\20 вариант\МЧ00.52.00.09 Прокладка_pack\pages\page_01.gcode,C:\plotter_pdf\Компьютерная графика\20 вариант\МЧ00.52.00.09 Прокладка_pack\pages\page_01.pdf,C:\plotter_pdf\Компьютерная графика\20 вариант\МЧ00.52.00.09 Прокладка_pack\pages\page_01.svg,variant=mupdf_svg_paths; scale=0.973; clipping=False; source_crop_iou=0.327653; source_crop_corr=0.364412; source_cleanup=direct_pdf_svg; mupdf_svg_paths=True
