source_pdf,package_dir,kind,item,ok,layout_similarity,selected_variant,source_fidelity_score,fragmentation_score,draw_length_m,segments_total,pen_down_strokes,tiny_strokes_lt_08_mm,point_like_strokes,bounds,nc,gcode,preview_pdf,preview_svg,notes
C:\plotter_pdf\Компьютерная графика\22 вариант\МЧ00.60.00.03 Втулка.pdf,C:\plotter_pdf\Компьютерная графика\22 вариант\МЧ00.60.00.03 Втулка_pack,drawing,page_01,True,0.959055,mupdf_svg_paths,0.920693,0.962735,5.139,1774,388,66,36,"0.000..180.000 x, -285.000..-5.000 y",C:\plotter_pdf\Компьютерная графика\22 вариант\МЧ00.60.00.03 Втулка_pack\pages\page_01.nc,C:\plotter_pdf\Компьютерная графика\22 вариант\МЧ00.60.00.03 Втулка_pack\pages\page_01.gcode,C:\plotter_pdf\Компьютерная графика\22 вариант\МЧ00.60.00.03 Втулка_pack\pages\page_01.pdf,C:\plotter_pdf\Компьютерная графика\22 вариант\МЧ00.60.00.03 Втулка_pack\pages\page_01.svg,variant=mupdf_svg_paths; scale=0.972991; clipping=False; source_crop_iou=0.189588; source_crop_corr=0.173342; source_cleanup=direct_pdf_svg; mupdf_svg_paths=True; kompas_source_page_fit_disabled=True; work_area_frame=full; kompas_source_text_preserved=True; kompas_stamp_text_repair=True; kompas_text_lines=0; kompas_text_rendered=0; kompas_stamp_text_rendered=165; kompas_clean_bbox_scale=0.972991; clipped_segments=0
