source_pdf,package_dir,kind,item,ok,layout_similarity,selected_variant,source_fidelity_score,fragmentation_score,draw_length_m,segments_total,pen_down_strokes,tiny_strokes_lt_08_mm,point_like_strokes,bounds,nc,gcode,preview_pdf,preview_svg,notes
C:\plotter_pdf\Начерт\3 вариант\_generated_pdf\Задача 7.pdf,C:\plotter_pdf\Начерт\3 вариант\Задача 7_pack,drawing,page_01,True,0.971184,mupdf_svg_paths,0.932337,0.941997,3.793,2334,794,132,47,"0.000..180.000 x, -283.645..-6.355 y",C:\plotter_pdf\Начерт\3 вариант\Задача 7_pack\pages\page_01.nc,C:\plotter_pdf\Начерт\3 вариант\Задача 7_pack\pages\page_01.gcode,C:\plotter_pdf\Начерт\3 вариант\Задача 7_pack\pages\page_01.pdf,C:\plotter_pdf\Начерт\3 вариант\Задача 7_pack\pages\page_01.svg,variant=mupdf_svg_paths; scale=0.973; clipping=False; source_crop_iou=0.291809; source_crop_corr=0.295742; source_cleanup=direct_pdf_svg; mupdf_svg_paths=True
