source_pdf,package_dir,kind,item,ok,layout_similarity,selected_variant,source_fidelity_score,fragmentation_score,draw_length_m,segments_total,pen_down_strokes,tiny_strokes_lt_08_mm,point_like_strokes,bounds,nc,gcode,preview_pdf,preview_svg,notes
C:\plotter_pdf\Компьютерная графика\8 вариант\МЧ00.01.00.07 Винт М16.pdf,C:\plotter_pdf\Компьютерная графика\8 вариант\МЧ00.01.00.07 Винт М16_pack,drawing,page_01,True,0.959915,mupdf_svg_paths,0.921518,0.81996,4.975,1530,799,297,233,"0.000..180.000 x, -285.000..-5.000 y",C:\plotter_pdf\Компьютерная графика\8 вариант\МЧ00.01.00.07 Винт М16_pack\pages\page_01.nc,C:\plotter_pdf\Компьютерная графика\8 вариант\МЧ00.01.00.07 Винт М16_pack\pages\page_01.gcode,C:\plotter_pdf\Компьютерная графика\8 вариант\МЧ00.01.00.07 Винт М16_pack\pages\page_01.pdf,C:\plotter_pdf\Компьютерная графика\8 вариант\МЧ00.01.00.07 Винт М16_pack\pages\page_01.svg,variant=mupdf_svg_paths; scale=0.972991; clipping=False; source_crop_iou=0.197924; source_crop_corr=0.188340; source_cleanup=direct_pdf_svg; mupdf_svg_paths=True; kompas_source_page_fit_disabled=True; work_area_frame=full; kompas_source_text_preserved=True; kompas_text_lines=0; kompas_text_rendered=0; kompas_clean_bbox_scale=0.972991; clipped_segments=0
