source_pdf,package_dir,kind,item,ok,layout_similarity,draw_length_m,segments_total,bounds,nc,gcode,preview_pdf,preview_svg,notes
C:\plotter_pdf\Начерт\1 вариант\_generated_pdf\Задача 2.pdf,C:\plotter_pdf\Начерт\1 вариант\Задача 2_pack,drawing,page_01,True,0.971642,5.629,6621,"0.000..180.000 x, -295.000..-15.000 y",C:\plotter_pdf\Начерт\1 вариант\Задача 2_pack\pages\page_01.nc,C:\plotter_pdf\Начерт\1 вариант\Задача 2_pack\pages\page_01.gcode,C:\plotter_pdf\Начерт\1 вариант\Задача 2_pack\pages\page_01.pdf,C:\plotter_pdf\Начерт\1 вариант\Задача 2_pack\pages\page_01.svg,variant=a4_hybrid_frame; scale=1.0; clipping=False; detail_scale=1.0; frame_scale_x=1.0941; frame_scale_y=0.9822; detail_bbox=164.50x207.38 mm; left_strip_removed=True; outer_border_removed=True
