source_pdf,package_dir,kind,item,ok,layout_similarity,selected_variant,source_fidelity_score,fragmentation_score,draw_length_m,segments_total,pen_down_strokes,tiny_strokes_lt_08_mm,point_like_strokes,bounds,nc,gcode,preview_pdf,preview_svg,notes
C:\plotter_pdf\Компьютерная графика\26 вариант\Гайка _ МЧ00.73.00.02.pdf,C:\plotter_pdf\Компьютерная графика\26 вариант\Гайка _ МЧ00.73.00.02_pack,drawing,pass_01,True,,a3_two_pass_clean_source,0.971642,0.88791,3.699,636,364,63,37,"0.000..180.000 x, -276.977..-74.223 y",C:\plotter_pdf\Компьютерная графика\26 вариант\Гайка _ МЧ00.73.00.02_pack\pages\pass_01.nc,C:\plotter_pdf\Компьютерная графика\26 вариант\Гайка _ МЧ00.73.00.02_pack\pages\pass_01.gcode,C:\plotter_pdf\Компьютерная графика\26 вариант\Гайка _ МЧ00.73.00.02_pack\pages\pass_01.pdf,C:\plotter_pdf\Компьютерная графика\26 вариант\Гайка _ МЧ00.73.00.02_pack\pages\pass_01.svg,scale=0.9196; clipping=True; source_cleanup=direct_pdf_svg; left_strip_removed=True; outer_border_removed=True
C:\plotter_pdf\Компьютерная графика\26 вариант\Гайка _ МЧ00.73.00.02.pdf,C:\plotter_pdf\Компьютерная графика\26 вариант\Гайка _ МЧ00.73.00.02_pack,drawing,pass_02,True,,a3_two_pass_clean_source,0.971642,0.88791,5.36,2150,887,235,138,"0.000..180.000 x, -273.977..-63.125 y",C:\plotter_pdf\Компьютерная графика\26 вариант\Гайка _ МЧ00.73.00.02_pack\pages\pass_02.nc,C:\plotter_pdf\Компьютерная графика\26 вариант\Гайка _ МЧ00.73.00.02_pack\pages\pass_02.gcode,C:\plotter_pdf\Компьютерная графика\26 вариант\Гайка _ МЧ00.73.00.02_pack\pages\pass_02.pdf,C:\plotter_pdf\Компьютерная графика\26 вариант\Гайка _ МЧ00.73.00.02_pack\pages\pass_02.svg,scale=0.9196; clipping=True; source_cleanup=direct_pdf_svg; left_strip_removed=True; outer_border_removed=True; pass_02_rotated_180_for_sheet_flip=True
